chr,start,end,name,score,value,exp,classre,region1Chrom,region1Start,regionEnd,region1Name,region1Strand,region2Chrom,region2Start,region2End,region2Name
chr2,192712006,192717994,intergenic|chr2:192717844-192718802,0,2.4346,.,cis,chr2,192717994,192718652,intergenic|chr2:192717844-192718802,.,chr2,192699031,192712006,SDPR	-
chr2,192712006,192719797,intergenic|chr2:192719647-192720147,0,1.145403,.,cis,chr2,192719797,192719997,intergenic|chr2:192719647-192720147,.,chr2,192699031,192712006,SDPR	-
chr2,192712006,192731423,intergenic|chr2:192731273-192732216,0,11.952819999999999,.,cis,chr2,192731423,192732066,intergenic|chr2:192731273-192732216,.,chr2,192699031,192712006,SDPR	-
chr2,192712006,192782263,intergenic|chr2:192782113-192783072,0,7.687846,.,cis,chr2,192782263,192782922,intergenic|chr2:192782113-192783072,.,chr2,192699031,192712006,SDPR	-
chr2,192731423,193059659,intergenic|chr2:192731273-192732216,0,11.952819999999999,.,cis,chr2,192731423,192732066,intergenic|chr2:192731273-192732216,.,chr2,192813771,193059659,TMEFF2	-
chr2,192782263,193059659,intergenic|chr2:192782113-192783072,0,7.687846,.,cis,chr2,192782263,192782922,intergenic|chr2:192782113-192783072,.,chr2,192813771,193059659,TMEFF2	-
chr2,196398562,196602426,intergenic|chr2:196398412-196399516,0,14.169311,.,cis,chr2,196398562,196399366,intergenic|chr2:196398412-196399516,.,chr2,196521851,196602426,SLC39A10	+
chr2,196398562,196933536,intergenic|chr2:196398412-196399516,0,14.169311,.,cis,chr2,196398562,196399366,intergenic|chr2:196398412-196399516,.,chr2,196602426,196933536,DNAH7	-
chr2,196521332,196602426,promoter|chr2:196521182-196522171,0,21.531332,.,cis,chr2,196521332,196522021,promoter|chr2:196521182-196522171,.,chr2,196521851,196602426,SLC39A10	+
chr2,196522888,196602426,genic|chr2:196522738-196523723,0,13.690473,.,cis,chr2,196522888,196523573,genic|chr2:196522738-196523723,.,chr2,196521851,196602426,SLC39A10	+
chr2,196522888,196933536,genic|chr2:196522738-196523723,0,13.690473,.,cis,chr2,196522888,196523573,genic|chr2:196522738-196523723,.,chr2,196602426,196933536,DNAH7	-
chr2,196933088,196933536,promoter|chr2:196932938-196933850,0,8.667459,.,cis,chr2,196933088,196933700,promoter|chr2:196932938-196933850,.,chr2,196602426,196933536,DNAH7	-
chr2,196933536,196942644,intergenic|chr2:196942494-196943408,0,2.271169,.,cis,chr2,196942644,196943258,intergenic|chr2:196942494-196943408,.,chr2,196602426,196933536,DNAH7	-
chr2,196933536,197158845,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,196602426,196933536,DNAH7	-
chr2,196933536,197583197,genic|chr2:197583047-197584388,0,11.76832,.,cis,chr2,197583197,197584238,genic|chr2:197583047-197584388,.,chr2,196602426,196933536,DNAH7	-
chr2,197031629,197036336,genic|chr2:197031479-197031979,0,1.219649,.,cis,chr2,197031629,197031829,genic|chr2:197031479-197031979,.,chr2,196998306,197036336,STK17B	-
chr2,197034921,197036336,promoter|chr2:197034771-197036614,0,13.766372,.,cis,chr2,197034921,197036464,promoter|chr2:197034771-197036614,.,chr2,196998306,197036336,STK17B	-
chr2,197036336,197132827,genic|chr2:197132677-197134173,0,6.30473,.,cis,chr2,197132827,197134023,genic|chr2:197132677-197134173,.,chr2,196998306,197036336,STK17B	-
chr2,197036336,197158845,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,196998306,197036336,STK17B	-
chr2,197124166,197128928,promoter|chr2:197124016-197125296,0,5.052842,.,cis,chr2,197124166,197125146,promoter|chr2:197124016-197125296,.,chr2,197124747,197128928,LOC101927482	+
chr2,197128928,197132827,genic|chr2:197132677-197134173,0,6.30473,.,cis,chr2,197132827,197134023,genic|chr2:197132677-197134173,.,chr2,197124747,197128928,LOC101927482	+
chr2,197128928,197158845,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,197124747,197128928,LOC101927482	+
chr2,197158845,197457408,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,197059093,197457408,HECW2	-
chr2,197158845,197597530,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,197504355,197597530,CCDC150	+
chr2,197158845,197664492,genic|chr2:197158695-197159817,0,12.981289,.,cis,chr2,197158845,197159667,genic|chr2:197158695-197159817,.,chr2,197627755,197664492,GTF3C3	-
chr2,197457091,197457408,promoter|chr2:197456941-197458621,0,8.161609,.,cis,chr2,197457091,197458471,promoter|chr2:197456941-197458621,.,chr2,197059093,197457408,HECW2	-
chr2,197457408,197466163,intergenic|chr2:197466013-197466604,0,4.946904,.,cis,chr2,197466163,197466454,intergenic|chr2:197466013-197466604,.,chr2,197059093,197457408,HECW2	-
chr2,197457408,197583197,genic|chr2:197583047-197584388,0,11.76832,.,cis,chr2,197583197,197584238,genic|chr2:197583047-197584388,.,chr2,197059093,197457408,HECW2	-
chr2,197466163,197597530,intergenic|chr2:197466013-197466604,0,4.946904,.,cis,chr2,197466163,197466454,intergenic|chr2:197466013-197466604,.,chr2,197504355,197597530,CCDC150	+
chr2,197504039,197597530,promoter|chr2:197503889-197504865,0,5.887611,.,cis,chr2,197504039,197504715,promoter|chr2:197503889-197504865,.,chr2,197504355,197597530,CCDC150	+
chr2,197583197,197597530,genic|chr2:197583047-197584388,0,11.76832,.,cis,chr2,197583197,197584238,genic|chr2:197583047-197584388,.,chr2,197504355,197597530,CCDC150	+
chr2,197583197,197664492,genic|chr2:197583047-197584388,0,11.76832,.,cis,chr2,197583197,197584238,genic|chr2:197583047-197584388,.,chr2,197627755,197664492,GTF3C3	-
chr2,197664052,197664492,promoter|chr2:197663902-197664742,0,4.105833,.,cis,chr2,197664052,197664592,promoter|chr2:197663902-197664742,.,chr2,197627755,197664492,GTF3C3	-
chr2,197664492,197666366,intergenic|chr2:197666216-197667109,0,6.020615,.,cis,chr2,197666366,197666959,intergenic|chr2:197666216-197667109,.,chr2,197627755,197664492,GTF3C3	-
chr2,197664492,197852121,intergenic|chr2:197851971-197853072,0,10.685647,.,cis,chr2,197852121,197852922,intergenic|chr2:197851971-197853072,.,chr2,197627755,197664492,GTF3C3	-
chr2,197791355,197791455,promoter|chr2:197791205-197792808,0,13.675396,.,cis,chr2,197791355,197792658,promoter|chr2:197791205-197792808,.,chr2,197697727,197791455,PGAP1	-
chr2,197791455,197852121,intergenic|chr2:197851971-197853072,0,10.685647,.,cis,chr2,197852121,197852922,intergenic|chr2:197851971-197853072,.,chr2,197697727,197791455,PGAP1	-
chr2,197791455,198001031,genic|chr2:198000881-198001618,0,11.962125,.,cis,chr2,198001031,198001468,genic|chr2:198000881-198001618,.,chr2,197697727,197791455,PGAP1	-
chr2,197852121,198175521,intergenic|chr2:197851971-197853072,0,10.685647,.,cis,chr2,197852121,197852922,intergenic|chr2:197851971-197853072,.,chr2,197964194,198175521,ANKRD44	-
chr2,198001031,198175521,genic|chr2:198000881-198001618,0,11.962125,.,cis,chr2,198001031,198001468,genic|chr2:198000881-198001618,.,chr2,197964194,198175521,ANKRD44	-
chr2,198001031,198540584,genic|chr2:198000881-198001618,0,11.962125,.,cis,chr2,198001031,198001468,genic|chr2:198000881-198001618,.,chr2,198435526,198540584,RFTN2	-
chr2,198175521,198378337,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,197964194,198175521,ANKRD44	-
chr2,198299717,198299817,promoter|chr2:198299567-198300083,0,12.825851,.,cis,chr2,198299717,198299933,promoter|chr2:198299567-198300083,.,chr2,198283520,198299817,SF3B1	-
chr2,198299817,198317547,promoter|chr2:198317397-198319223,0,48.326751,.,cis,chr2,198317547,198319073,promoter|chr2:198317397-198319223,.,chr2,198283520,198299817,SF3B1	-
chr2,198299817,198369202,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198283520,198299817,SF3B1	-
chr2,198299817,198378337,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198283520,198299817,SF3B1	-
chr2,198317547,198340033,promoter|chr2:198317397-198319223,0,48.326751,.,cis,chr2,198317547,198319073,promoter|chr2:198317397-198319223,.,chr2,198318146,198340033,COQ10B	+
chr2,198317547,198364640,promoter|chr2:198317397-198319223,0,48.326751,.,cis,chr2,198317547,198319073,promoter|chr2:198317397-198319223,.,chr2,198351307,198364640,HSPD1	-
chr2,198317547,198368187,promoter|chr2:198317397-198319223,0,48.326751,.,cis,chr2,198317547,198319073,promoter|chr2:198317397-198319223,.,chr2,198364720,198368187,HSPE1	+
chr2,198317547,198418423,promoter|chr2:198317397-198319223,0,48.326751,.,cis,chr2,198317547,198319073,promoter|chr2:198317397-198319223,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198340033,198378337,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198318146,198340033,COQ10B	+
chr2,198362160,198364640,genic|chr2:198362010-198362510,0,1.683211,.,cis,chr2,198362160,198362360,genic|chr2:198362010-198362510,.,chr2,198351307,198364640,HSPD1	-
chr2,198362160,198368187,genic|chr2:198362010-198362510,0,1.683211,.,cis,chr2,198362160,198362360,genic|chr2:198362010-198362510,.,chr2,198364720,198368187,HSPE1	+
chr2,198362160,198418423,genic|chr2:198362010-198362510,0,1.683211,.,cis,chr2,198362160,198362360,genic|chr2:198362010-198362510,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198363550,198364640,promoter|chr2:198363400-198364332,0,13.610295,.,cis,chr2,198363550,198364182,promoter|chr2:198363400-198364332,.,chr2,198351307,198364640,HSPD1	-
chr2,198363550,198368187,promoter|chr2:198363400-198364332,0,13.610295,.,cis,chr2,198363550,198364182,promoter|chr2:198363400-198364332,.,chr2,198364720,198368187,HSPE1	+
chr2,198363550,198418423,promoter|chr2:198363400-198364332,0,13.610295,.,cis,chr2,198363550,198364182,promoter|chr2:198363400-198364332,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198364538,198364640,promoter|chr2:198364388-198365150,0,18.92215,.,cis,chr2,198364538,198365000,promoter|chr2:198364388-198365150,.,chr2,198351307,198364640,HSPD1	-
chr2,198364538,198368187,promoter|chr2:198364388-198365150,0,18.92215,.,cis,chr2,198364538,198365000,promoter|chr2:198364388-198365150,.,chr2,198364720,198368187,HSPE1	+
chr2,198364538,198418423,promoter|chr2:198364388-198365150,0,18.92215,.,cis,chr2,198364538,198365000,promoter|chr2:198364388-198365150,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198364640,198369202,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198351307,198364640,HSPD1	-
chr2,198364640,198378337,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198351307,198364640,HSPD1	-
chr2,198368187,198369202,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198364720,198368187,HSPE1	+
chr2,198368187,198378337,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198364720,198368187,HSPE1	+
chr2,198369202,198418423,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198369202,198418423,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198380766,198418423,MOB4	+
chr2,198369202,198573114,genic|chr2:198369052-198369882,0,7.849866,.,cis,chr2,198369202,198369732,genic|chr2:198369052-198369882,.,chr2,198570027,198573114,MARS2	+
chr2,198378337,198418423,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198364720,198418423,HSPE1-MOB4	+
chr2,198378337,198418423,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198380766,198418423,MOB4	+
chr2,198378337,198540584,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198435526,198540584,RFTN2	-
chr2,198378337,198573114,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198570027,198573114,MARS2	+
chr2,198378337,199014608,genic|chr2:198378187-198379121,0,10.854823,.,cis,chr2,198378337,198378971,genic|chr2:198378187-198379121,.,chr2,198669425,199014608,PLCL1	+
chr2,198379830,198418423,promoter|chr2:198379680-198381016,0,29.400242,.,cis,chr2,198379830,198380866,promoter|chr2:198379680-198381016,.,chr2,198380766,198418423,MOB4	+
chr2,198540097,198540584,promoter|chr2:198539947-198540983,0,5.436204,.,cis,chr2,198540097,198540833,promoter|chr2:198539947-198540983,.,chr2,198435526,198540584,RFTN2	-
chr2,198540584,198541583,intergenic|chr2:198541433-198541933,0,0.811287,.,cis,chr2,198541583,198541783,intergenic|chr2:198541433-198541933,.,chr2,198435526,198540584,RFTN2	-
chr2,198999230,199014608,genic|chr2:198999080-198999726,0,4.748494,.,cis,chr2,198999230,198999576,genic|chr2:198999080-198999726,.,chr2,198669425,199014608,PLCL1	+
chr2,200715376,200715896,promoter|chr2:200715226-200716516,0,8.744526,.,cis,chr2,200715376,200716366,promoter|chr2:200715226-200716516,.,chr2,200625258,200715896,FTCDNL1	-
chr2,200715896,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,200625258,200715896,FTCDNL1	-
chr2,200761317,200792996,intergenic|chr2:200761167-200761782,0,3.46189,.,cis,chr2,200761317,200761632,intergenic|chr2:200761167-200761782,.,chr2,200775978,200792996,C2orf69	+
chr2,200775827,200792996,promoter|chr2:200775677-200776816,0,16.338727,.,cis,chr2,200775827,200776666,promoter|chr2:200775677-200776816,.,chr2,200775978,200792996,C2orf69	+
chr2,200819917,200820459,promoter|chr2:200819767-200821005,0,11.209988,.,cis,chr2,200819917,200820855,promoter|chr2:200819767-200821005,.,chr2,200793633,200820459,TYW5	-
chr2,200819917,200828847,promoter|chr2:200819767-200821005,0,11.209988,.,cis,chr2,200819917,200820855,promoter|chr2:200819767-200821005,.,chr2,200820039,200828847,MAIP1	+
chr2,200820459,200844515,intergenic|chr2:200844365-200845202,0,4.632439,.,cis,chr2,200844515,200845052,intergenic|chr2:200844365-200845202,.,chr2,200793633,200820459,TYW5	-
chr2,200820459,201480761,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,200793633,200820459,TYW5	-
chr2,200820459,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,200793633,200820459,TYW5	-
chr2,200828847,200844515,intergenic|chr2:200844365-200845202,0,4.632439,.,cis,chr2,200844515,200845052,intergenic|chr2:200844365-200845202,.,chr2,200820039,200828847,MAIP1	+
chr2,200828847,201480761,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,200820039,200828847,MAIP1	+
chr2,200828847,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,200820039,200828847,MAIP1	+
chr2,201170503,201346986,promoter|chr2:201170353-201172092,0,6.662361,.,cis,chr2,201170503,201171942,promoter|chr2:201170353-201172092,.,chr2,201170603,201346986,SPATS2L	+
chr2,201270293,201346986,genic|chr2:201270143-201271204,0,4.867003,.,cis,chr2,201270293,201271054,genic|chr2:201270143-201271204,.,chr2,201170603,201346986,SPATS2L	+
chr2,201346986,201480761,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,201170603,201346986,SPATS2L	+
chr2,201346986,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,201170603,201346986,SPATS2L	+
chr2,201371539,201374817,genic|chr2:201371389-201372022,0,0.909055,.,cis,chr2,201371539,201371872,genic|chr2:201371389-201372022,.,chr2,201353674,201374817,KCTD18	-
chr2,201374817,201480761,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,201353674,201374817,KCTD18	-
chr2,201374817,201527501,genic|chr2:201527351-201528024,0,10.282736,.,cis,chr2,201527501,201527874,genic|chr2:201527351-201528024,.,chr2,201353674,201374817,KCTD18	-
chr2,201374817,201612820,genic|chr2:201612670-201613444,0,12.510477,.,cis,chr2,201612820,201613294,genic|chr2:201612670-201613444,.,chr2,201353674,201374817,KCTD18	-
chr2,201374817,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,201353674,201374817,KCTD18	-
chr2,201448818,201480761,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,201390864,201448818,SGO2	+
chr2,201448818,201527501,genic|chr2:201527351-201528024,0,10.282736,.,cis,chr2,201527501,201527874,genic|chr2:201527351-201528024,.,chr2,201390864,201448818,SGO2	+
chr2,201448818,201612820,genic|chr2:201612670-201613444,0,12.510477,.,cis,chr2,201612820,201613294,genic|chr2:201612670-201613444,.,chr2,201390864,201448818,SGO2	+
chr2,201448818,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,201390864,201448818,SGO2	+
chr2,201450148,201536217,promoter|chr2:201449998-201451482,0,8.6662,.,cis,chr2,201450148,201451332,promoter|chr2:201449998-201451482,.,chr2,201450730,201536217,AOX1	+
chr2,201454951,201536217,genic|chr2:201454801-201455386,0,1.037101,.,cis,chr2,201454951,201455236,genic|chr2:201454801-201455386,.,chr2,201450730,201536217,AOX1	+
chr2,201465217,201536217,genic|chr2:201465067-201465822,0,5.00591,.,cis,chr2,201465217,201465672,genic|chr2:201465067-201465822,.,chr2,201450730,201536217,AOX1	+
chr2,201480761,201536217,genic|chr2:201480611-201481829,0,13.425795,.,cis,chr2,201480761,201481679,genic|chr2:201480611-201481829,.,chr2,201450730,201536217,AOX1	+
chr2,201527501,201536217,genic|chr2:201527351-201528024,0,10.282736,.,cis,chr2,201527501,201527874,genic|chr2:201527351-201528024,.,chr2,201450730,201536217,AOX1	+
chr2,201536217,201612820,genic|chr2:201612670-201613444,0,12.510477,.,cis,chr2,201612820,201613294,genic|chr2:201612670-201613444,.,chr2,201450730,201536217,AOX1	+
chr2,201536217,201652233,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,201450730,201536217,AOX1	+
chr2,201612820,201676893,genic|chr2:201612670-201613444,0,12.510477,.,cis,chr2,201612820,201613294,genic|chr2:201612670-201613444,.,chr2,201645217,201676893,LOC101927795	-
chr2,201612820,201688574,genic|chr2:201612670-201613444,0,12.510477,.,cis,chr2,201612820,201613294,genic|chr2:201612670-201613444,.,chr2,201676644,201688574,BZW1	+
chr2,201652233,201676893,genic|chr2:201652083-201652985,0,18.357594,.,cis,chr2,201652233,201652835,genic|chr2:201652083-201652985,.,chr2,201645217,201676893,LOC101927795	-
